date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:57:13	165981/165981	U--MCZ	200	updated ('OK')	text/html	etag:W/%22132df-zZ4EppgQcmX/OyI2h9Sl6zC71Uc%22	https://www.sandbox.paypal.com/us/webapps/mpp/account-selection	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/account-selection.html	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:14	29712/29712	---MCZ	200	added ('OK')	text/html	etag:W/%227006-ofcmr5TJ1jWYHnWa8ZLErywx5nY%22	https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F&country.x=US&locale.x=zh_XC&langTgl=zh	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/signindec5.html	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:14	94/94	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:14%20GMT	https://www.sandbox.paypal.com/{coBrand}/cgi-bin/helpscr?cmd=_help	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/{coBrand}/cgi-bin/helpscrb621	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:15%20GMT	https://www.sandbox.paypal.com/us/smarthelp/contact-us	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/smarthelp/contact-us	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:16%20GMT	https://www.sandbox.paypal.com/us/webapps/mpp/ua/privacy-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/ua/privacy-full	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:17%20GMT	https://www.sandbox.paypal.com/us/legalhub/paypal/privacy-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/legalhub/paypal/privacy-full	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:18%20GMT	https://www.sandbox.paypal.com/us/webapps/mpp/ua/legalhub-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/ua/legalhub-full	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:18	335390/335390	U--MCZ	200	updated ('OK')	text/html	etag:W/%222bovw4ib1276dy%22	https://www.sandbox.paypal.com/us/cshelp/personal	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/cshelp/personal.html	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:19%20GMT	https://www.sandbox.paypal.com/us/legalhub/paypal/home	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/legalhub/paypal/home	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:20%20GMT	https://www.sandbox.paypal.com/us/webapps/mpp/ua/upcoming-policies-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/ua/upcoming-policies-full	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:21%20GMT	https://www.sandbox.paypal.com/us/legalhub/paypal/upcoming-policies-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/legalhub/paypal/upcoming-policies-full	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:22%20GMT	https://www.sandbox.paypal.com/authflow/email-recovery/'/signin'	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/authflow/email-recovery/'/signin'	(from https://www.sandbox.paypal.com/authflow/email-recovery/?contextId=&redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F)
05:57:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:23%20GMT	https://www.sandbox.paypal.com/us/smarthelp/contact-us	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/smarthelp/contact-us	(from https://www.sandbox.paypal.com/authflow/email-recovery/?contextId=&redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F)
05:57:24	58/58	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Aug%202026%2005:57:23%20GMT	https://www.sandbox.paypal.com/authflow/email-recovery/'/signin'/	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/authflow/email-recovery/'/signin'/index.html	(from https://www.sandbox.paypal.com/authflow/email-recovery/?contextId=&redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F)
05:57:24	145017/145017	U--MCZ	200	updated ('OK')	text/html	etag:W/%22db98-xyxAw4QnoEuEkQp6lQDS85hyIMs%22	https://www.sandbox.paypal.com/us/webapps/mpp/country-worldwide	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/country-worldwide.html	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F)
05:57:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:24%20GMT	https://www.sandbox.paypal.com/us/webapps/mpp/ua/privacy-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/ua/privacy-full	(from https://www.sandbox.paypal.com/authflow/email-recovery/?contextId=&redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F)
05:57:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:25%20GMT	https://www.sandbox.paypal.com/us/legalhub/paypal/privacy-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/legalhub/paypal/privacy-full	(from https://www.sandbox.paypal.com/authflow/email-recovery/?contextId=&redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F)
05:57:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:26%20GMT	https://www.sandbox.paypal.com/us/webapps/mpp/ua/legalhub-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/ua/legalhub-full	(from https://www.sandbox.paypal.com/authflow/email-recovery/?contextId=&redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F)
05:57:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:27%20GMT	https://www.sandbox.paypal.com/us/legalhub/paypal/home	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/legalhub/paypal/home	(from https://www.sandbox.paypal.com/authflow/email-recovery/?contextId=&redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F)
05:57:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:28%20GMT	https://www.sandbox.paypal.com/authflow/password-recovery/'/signin'	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/authflow/password-recovery/'/signin'	(from https://www.sandbox.paypal.com/authflow/password-recovery/?redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F&country.x=US&locale.x=en_US&pwrMayflyId=pwr%3Afba1e816b3a44d7a90b2a27b3f3ad3db)
05:57:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:29%20GMT	https://www.sandbox.paypal.com/us/smarthelp/contact-us	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/smarthelp/contact-us	(from https://www.sandbox.paypal.com/authflow/password-recovery/?redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F&country.x=US&locale.x=en_US&pwrMayflyId=pwr%3Afba1e816b3a44d7a90b2a27b3f3ad3db)
05:57:30	58/58	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Aug%202026%2005:57:29%20GMT	https://www.sandbox.paypal.com/authflow/password-recovery/'/signin'/	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/authflow/password-recovery/'/signin'/index.html	(from https://www.sandbox.paypal.com/authflow/password-recovery/?redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F&country.x=US&locale.x=en_US&pwrMayflyId=pwr%3Afba1e816b3a44d7a90b2a27b3f3ad3db)
05:57:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:30%20GMT	https://www.sandbox.paypal.com/us/webapps/mpp/ua/privacy-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/ua/privacy-full	(from https://www.sandbox.paypal.com/authflow/password-recovery/?redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F&country.x=US&locale.x=en_US&pwrMayflyId=pwr%3Afba1e816b3a44d7a90b2a27b3f3ad3db)
05:57:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:31%20GMT	https://www.sandbox.paypal.com/us/legalhub/paypal/privacy-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/legalhub/paypal/privacy-full	(from https://www.sandbox.paypal.com/authflow/password-recovery/?redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F&country.x=US&locale.x=en_US&pwrMayflyId=pwr%3Afba1e816b3a44d7a90b2a27b3f3ad3db)
05:57:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:32%20GMT	https://www.sandbox.paypal.com/us/webapps/mpp/ua/legalhub-full	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/webapps/mpp/ua/legalhub-full	(from https://www.sandbox.paypal.com/authflow/password-recovery/?redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F&country.x=US&locale.x=en_US&pwrMayflyId=pwr%3Afba1e816b3a44d7a90b2a27b3f3ad3db)
05:57:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:33%20GMT	https://www.sandbox.paypal.com/us/legalhub/paypal/home	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/legalhub/paypal/home	(from https://www.sandbox.paypal.com/authflow/password-recovery/?redirectUri=%252Fsignin%253FreturnUri%253Dhttps%25253A%25252F%25252Fwww.sandbox.paypal.com%25252Fmep%25252F&country.x=US&locale.x=en_US&pwrMayflyId=pwr%3Afba1e816b3a44d7a90b2a27b3f3ad3db)
05:57:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Aug%202026%2005:57:34%20GMT	https://www.sandbox.paypal.com/us/smarthelp/contact-us	/workspaces/Transferly/paypal_mirror/www.sandbox.paypal.com/us/smarthelp/contact-us	(from https://www.sandbox.paypal.com/signin?returnUri=https%3A%2F%2Fwww.sandbox.paypal.com%2Fmep%2F&country.x=US&locale.x=en_US&langTgl=en)
